Subject,Condition,Trial,Segment,Duration,VerticalSize,HorizontalSize,AbsoluteSize,AverageAbsoluteVelocity,AverageNormalizedJerkPerTrial,AveragePenPressure
M17,DWM,2,13,0.139,-0.3926,0.5375,0.6655,5.6441,29.8977,609.071
M17,DWM,2,14,0.3953,1.2726,-0.7229,1.4635,3.8506,29.8977,37.8354
M17,DWM,2,15,0.2317,-0.0494,-0.0088,0.0502,0.945,29.8977,657.457
M17,DWM,2,16,0.0993,0.4598,1.047,1.1435,12.0937,29.8977,0
M17,DWM,2,17,0.1353,-0.7968,0.3945,0.8891,8.2781,29.8977,0
M17,DWM,2,18,0.353,0.8677,-0.0367,0.8685,2.6031,29.8977,13.2535
M17,DWM,2,19,0.2236,-1.1445,-0.0135,1.1446,5.1006,29.8977,614.133
M17,DWM,2,20,0.1874,1.202,0.3471,1.2511,6.7967,29.8977,7.89189
M17,DWM,2,21,0.261,-1.3763,0.0386,1.3768,5.3558,29.8977,656.577
M17,DWM,2,22,0.3555,0.8459,-0.6668,1.0771,3.1977,29.8977,690.789
M17,DWM,2,23,0.2706,-0.0934,-0.1674,0.1917,0.8203,29.8977,705.127
M17,DWM,2,24,0.1322,0.4326,0.7013,0.824,6.7594,29.8977,0
M17,DWM,2,25,0.2022,-0.7628,0.7853,1.0948,6.0471,29.8977,0
M17,DWM,2,26,0.1247,0.1582,-0.3819,0.4134,3.4522,29.8977,0
M17,DWM,2,27,0.5025,-0.5609,-0.0223,0.5614,1.4813,29.8977,285.614
M17,DWM,2,28,0.1424,0.3351,0.3134,0.4589,3.5145,29.8977,697.179
M17,DWM,2,29,0.1843,-0.3325,0.182,0.379,2.5582,29.8977,700.568
M17,DWM,2,30,0.217,0.6421,0.3456,0.7292,3.6252,29.8977,636
M17,DWM,3,1,0.1556,0.1805,0.2363,0.2974,2.3562,15.8459,290.719
M17,DWM,3,2,0.1859,-0.6838,-0.8816,1.1157,7.9186,15.8459,433.324
M17,DWM,3,3,0.0775,0.1102,0.3733,0.3893,5.0844,15.8459,337.533
M17,DWM,3,4,0.2232,-0.7578,-0.7797,1.0872,6.5764,15.8459,368.022
M17,DWM,3,5,0.2247,1.509,1.899,2.4256,11.0776,15.8459,433.356
M17,DWM,3,6,0.2633,-1.194,-0.736,1.4026,5.7547,15.8459,484
M17,DWM,3,7,0.1587,0.3415,0.5938,0.685,4.4233,15.8459,417.484
M17,DWM,3,8,0.1592,-0.3786,-0.3477,0.514,3.2721,15.8459,440.531
M17,DWM,3,9,0.1066,0.2096,0.4765,0.5206,5.0459,15.8459,451.762
M17,DWM,3,10,0.1454,-0.4365,-0.5357,0.691,5.2486,15.8459,474.533
M17,DWM,3,11,0.0676,0.0728,0.3966,0.4032,6.4735,15.8459,372.077
M17,DWM,3,12,0.1556,-0.5996,0.0812,0.6051,8.2096,15.8459,472.258
M17,DWM,3,13,0.1425,0.7455,0.0585,0.7478,10.9656,15.8459,415.345
M17,DWM,3,14,0.0755,-0.2181,0.1727,0.2782,4.9031,15.8459,133.267
M17,DWM,3,15,0.4216,0.8023,-0.1874,0.8239,2.6842,15.8459,335.155
M17,DWM,3,16,0.2785,-0.5468,0.3731,0.6619,3.0121,15.8459,119.732
M17,DWM,3,17,0.1964,0.1805,0.1601,0.2412,1.8077,15.8459,91.4359
M17,DWM,3,18,0.1037,-0.2377,-0.3264,0.4038,5.238,15.8459,550.714
M17,DWM,3,19,0.107,0.1956,0.3396,0.3918,3.9933,15.8459,347.762
M17,DWM,3,20,0.0993,-0.2261,-0.0458,0.2307,2.7107,15.8459,423
M17,DWM,3,21,0.1636,1.2218,0.9257,1.5329,9.4878,15.8459,381.182
M17,DWM,3,22,0.1607,-0.9195,-0.5761,1.0851,6.8722,15.8459,456.875
M17,DWM,3,23,0.1124,0.3762,0.3784,0.5336,4.9946,15.8459,408.182
M17,DWM,3,24,0.1325,-0.6295,-0.4593,0.7792,6.4243,15.8459,445.852
M17,DWM,3,25,0.1087,0.2512,0.3069,0.3966,4.9407,15.8459,111.136
M17,DWM,3,26,0.0777,-0.0525,0.1128,0.1244,1.8032,15.8459,174.4
M17,DWM,3,27,0.1407,0.2842,0.3175,0.4261,3.5318,15.8459,460.821
M17,DWM,3,28,0.1182,-0.5237,-0.3192,0.6133,5.8229,15.8459,382.042
M17,DWM,3,29,0.1389,1.086,0.8332,1.3688,9.8648,15.8459,35
M17,DWM,3,30,0.1312,-0.9314,-0.5799,1.0972,8.7579,15.8459,467.577
M17,DWM,4,1,0.083,0.0395,-0.1356,0.1412,1.9227,9.6491,512.529
M17,DWM,4,2,0.421,-0.9901,-0.9749,1.3895,4.6086,9.6491,441.952
M17,DWM,4,3,0.2297,1.1969,1.7515,2.1214,9.3196,9.6491,414.043
M17,DWM,4,4,0.3026,-0.812,-0.6945,1.0685,3.5528,9.6491,534.902
M17,DWM,4,5,0.2255,0.4617,0.8703,0.9852,4.4446,9.6491,457.333
M17,DWM,4,6,0.1619,-0.2743,-0.3226,0.4234,3.0554,9.6491,463.219
M17,DWM,4,7,0.0695,0.0246,0.2641,0.2652,3.9968,9.6491,428.071
M17,DWM,4,8,0.3993,-0.9154,-0.3869,0.9938,4.5768,9.6491,504.65
M17,DWM,4,9,0.4326,0.9117,1.095,1.4249,4.7489,9.6491,416.667
M17,DWM,4,10,0.1223,-0.1778,-0.3113,0.3585,4.6775,9.6491,530.542
M17,DWM,4,11,0.0916,0.0799,0.2673,0.279,3.2381,9.6491,415.278
M17,DWM,4,12,0.1232,-0.1801,-0.0429,0.1851,2.0287,9.6491,404.04
M17,DWM,4,13,0.2381,0.9754,0.8446,1.2902,5.5252,9.6491,268.875
M17,DWM,4,14,0.1964,-0.6499,-0.3872,0.7565,3.8976,9.6491,405.718
M17,DWM,4,15,0.123,0.3323,0.3807,0.5053,4.4575,9.6491,337.458
M17,DWM,4,16,0.1553,-0.5099,-0.5148,0.7246,6.4053,9.6491,414.742
M17,DWM,4,17,0.1208,0.2933,0.5238,0.6003,5.4944,9.6491,102.24
M17,DWM,4,18,0.1056,-0.0963,0.1945,0.217,2.0865,9.6491,88.7143
M17,DWM,4,19,0.1284,0.2379,0.2303,0.3311,2.9795,9.6491,198.8
M17,DWM,4,20,0.1317,-0.3566,-0.2661,0.4449,3.7694,9.6491,323.852
M17,DWM,4,21,0.1482,0.8292,0.8029,1.1542,8.1496,9.6491,22.069
M17,DWM,4,22,0.1568,-0.5884,-0.5726,0.821,5.4652,9.6491,331.719
M17,DWM,4,23,0.1248,0.5353,0.0815,0.5415,4.465,9.6491,171.84
M17,DWM,4,24,0.0968,-0.2467,0.2939,0.3837,5.0827,9.6491,379.579
M17,DWM,4,25,0.1049,0.1678,0.6768,0.6973,6.5534,9.6491,317.381
M17,DWM,4,26,0.2282,-0.8548,-0.4608,0.9711,5.3058,9.6491,465.913
M17,DWM,4,27,0.1076,0.1525,0.3404,0.373,3.7729,9.6491,455.619
M17,DWM,4,28,0.0494,-0.0242,-0.0801,0.0837,1.6637,9.6491,188.4
M17,DWM,4,29,0.0973,0.1403,0.7992,0.8114,8.5693,9.6491,0
M17,DWM,4,30,0.1515,-0.0667,0.1132,0.1313,5.3903,9.6491,0
M17,DWM,5,1,0.1365,0.0989,-0.1118,0.1493,1.2432,26.2852,256.786
M17,DWM,5,2,0.3815,-1.3383,-0.3073,1.3732,5.1936,26.2852,421.118
M17,DWM,5,3,0.2225,1.6634,0.4539,1.7242,8.2444,26.2852,390.667
M17,DWM,5,4,0.23,-1.1644,0.178,1.1779,5.299,26.2852,503.109
M17,DWM,5,5,0.1355,0.478,0.1609,0.5043,3.7905,26.2852,346.074
M17,DWM,5,6,0.1109,-0.3875,-0.0311,0.3888,3.5608,26.2852,406.091
M17,DWM,5,7,0.0938,0.184,0.1751,0.254,2.8295,26.2852,409.632
M17,DWM,5,8,0.3071,-1.1843,0.2191,1.2044,6.157,26.2852,479.574
M17,DWM,5,9,0.3146,1.5735,-0.5528,1.6677,5.8344,26.2852,155.889
M17,DWM,5,10,0.3397,-0.4533,0.5685,0.7271,3.0724,26.2852,219.426
M17,DWM,5,11,0.0888,0.1876,0.105,0.215,2.5009,26.2852,360.778
M17,DWM,5,12,0.0835,-0.2853,0.0734,0.2945,3.7951,26.2852,405.938
M17,DWM,5,13,0.1391,1.0948,-0.0199,1.095,8.0227,26.2852,2.60714
M17,DWM,5,14,0.1524,-0.8286,0.1199,0.8372,5.4695,26.2852,517.613
M17,DWM,5,15,0.0949,0.4127,0.1096,0.427,4.6841,26.2852,361.632
M17,DWM,5,16,0.1086,-0.4379,-0.0342,0.4392,4.371,26.2852,522.81
M17,DWM,5,17,0.2604,0.5919,0.3525,0.6889,3,26.2852,345.404
M17,DWM,5,18,0.1016,-0.5274,-0.0065,0.5275,5.4672,26.2852,532.381
M17,DWM,5,19,0.1281,1.0724,0.1856,1.0884,9.1084,26.2852,43.6
M17,DWM,5,20,0.1141,-0.781,0.0707,0.7842,7.0824,26.2852,492.826
M17,DWM,5,21,0.0959,0.471,-0.3325,0.5765,6.5914,26.2852,312.684
M17,DWM,5,22,0.074,-0.2603,0.1983,0.3272,6.7676,26.2852,473.267
M17,DWM,5,23,0.0964,0.4198,0.5987,0.7312,7.6119,26.2852,515.4
M17,DWM,5,24,0.1133,-0.6416,0.1656,0.6627,6.2192,26.2852,583.409
M17,DWM,5,25,0.0766,0.1227,0.2598,0.2874,3.972,26.2852,530.667
M17,DWM,5,26,0.0528,-0.0417,0.3516,0.3541,6.5794,26.2852,597.091
M17,DWM,5,27,0.0954,0.1421,0.199,0.2446,3.4193,26.2852,689.579
M17,DWM,5,28,0.2849,-1.2203,-0.415,1.289,5.1389,26.2852,23.8947
M17,DWM,5,29,0.2709,0.572,-0.0626,0.5754,2.306,26.2852,0
M17,DWM,5,30,0.4047,-0.111,-0.0931,0.1449,1.194,26.2852,0
M17,GEN,1,1,0.3128,-1.1177,-1.1037,1.5708,9.5478,7.5851,584.016
M17,GEN,1,2,0.163,1.491,2.2246,2.678,17.6016,7.5851,626.091
M17,GEN,1,3,0.1166,-1.127,-0.9401,1.4676,15.5484,7.5851,727.87
M17,GEN,1,4,0.0683,0.2715,0.9109,0.9505,13.3527,7.5851,712.5
M17,GEN,1,5,0.1062,-0.8033,-0.9256,1.2255,12.668,7.5851,762.381
M17,GEN,1,6,0.0808,0.3621,0.787,0.8663,10.8146,7.5851,717.25
M17,GEN,1,7,0.1005,-0.6159,-0.4499,0.7627,8.3403,7.5851,736.25
M17,GEN,1,8,0.1063,0.8072,1.1693,1.4209,13.1134,7.5851,714.909
M17,GEN,1,9,0.0917,-0.513,-0.0461,0.515,7.3065,7.5851,750.278
M17,GEN,1,10,0.1094,1.0085,0.524,1.1365,10.966,7.5851,782.955
M17,GEN,1,11,0.0917,-0.6858,0.2532,0.7311,9.1184,7.5851,764.056
M17,GEN,1,12,0.14,1.6393,1.1635,2.0102,14.7097,7.5851,766.607
M17,GEN,1,13,0.1221,-1.71,0.5652,1.801,15.9626,7.5851,704.24
M17,GEN,1,14,0.101,0.5389,-2.1151,2.1827,24.4754,7.5851,721.9
M17,GEN,1,15,0.082,-0.204,-1.0005,1.0211,20.7751,7.5851,728.875
M17,GEN,1,16,0.0793,0.1944,2.4558,2.4635,30.3771,7.5851,746.75
M17,GEN,1,17,0.0767,-0.2812,0.1387,0.3135,5.735,7.5851,642.2
M17,GEN,1,18,0.1154,1.3929,1.077,1.7606,16.4567,7.5851,791.696
M17,GEN,1,19,0.1127,-1.4735,-0.2417,1.4932,13.8746,7.5851,907.87
M17,GEN,1,20,0.105,0.9618,-0.6411,1.1559,11.2376,7.5851,894.286
M17,GEN,1,21,0.0826,-0.3878,1.1983,1.2595,16.151,7.5851,1022
M17,GEN,1,22,0.0701,0.0746,0.1373,0.1562,2.5824,7.5851,987.571
M17,GEN,2,1,0.2939,-1.2549,-1.4856,1.9447,12.0857,6.7494,437.241
M17,GEN,2,2,0.1458,1.5908,3.3199,3.6814,25.0051,6.7494,525.933
M17,GEN,2,3,0.119,-1.2518,-1.5643,2.0035,20.4251,6.7494,581.13
M17,GEN,2,4,0.075,0.2956,0.9345,0.9802,12.8314,6.7494,502.267
M17,GEN,2,5,0.0932,-0.4127,-0.524,0.667,9.8783,6.7494,498.053
M17,GEN,2,6,0.0672,0.146,0.8513,0.8638,12.9079,6.7494,375.923
M17,GEN,2,7,0.1034,-0.4604,-0.5101,0.6871,8.0005,6.7494,585.667
M17,GEN,2,8,0.0998,0.5521,0.6555,0.857,9.894,6.7494,547.6
M17,GEN,2,9,0.0864,-0.4052,0.2047,0.454,8.3883,6.7494,561.647
M17,GEN,2,10,0.1152,0.7636,0.2258,0.7963,11.1726,6.7494,587.391
M17,GEN,2,11,0.0844,-0.5844,0.6842,0.8999,13.3071,6.7494,527.118
M17,GEN,2,12,0.1183,1.6985,0.8839,1.9147,16.9497,6.7494,534.083
M17,GEN,2,13,0.0972,-1.5097,-0.2535,1.5308,17.9092,6.7494,555.526
M17,GEN,2,14,0.1001,1.5722,1.384,2.0946,21.3352,6.7494,585.2
M17,GEN,2,15,0.1154,-1.7933,-0.7325,1.9372,17.102,6.7494,633.125
M17,GEN,2,16,0.0882,0.7063,-2.7799,2.8682,34.7567,6.7494,608.882
M17,GEN,2,17,0.0957,-0.3081,2.8053,2.8222,39.401,6.7494,725.105
M17,GEN,3,1,0.0774,0.092,-0.0743,0.1183,2.7238,5.5175,293.625
M17,GEN,3,2,0.1135,-0.6292,-0.922,1.1163,13.345,5.5175,408.652
M17,GEN,3,3,0.0531,0.0879,0.5932,0.5996,11.5545,5.5175,316.3
M17,GEN,3,4,0.1235,-0.613,-0.7043,0.9337,11.0882,5.5175,401.36
M17,GEN,3,5,0.1368,1.4666,2.6249,3.0068,22.9522,5.5175,442.37
M17,GEN,3,6,0.1107,-1.1234,-1.4613,1.8432,17.1787,5.5175,507.136
M17,GEN,3,7,0.0833,0.6011,1.1312,1.281,15.2005,5.5175,463.235
M17,GEN,3,8,0.1013,-0.9001,-1.1637,1.4712,14.942,5.5175,444.15
M17,GEN,3,9,0.0989,0.8396,1.0361,1.3336,13.6165,5.5175,383.55
M17,GEN,3,10,0.1028,-0.9657,-0.2427,0.9957,10.5245,5.5175,320.381
M17,GEN,3,11,0.1025,1.1222,0.9191,1.4506,14.7374,5.5175,486.1
M17,GEN,3,12,0.086,-0.7557,0.1951,0.7805,11.5485,5.5175,490.118
M17,GEN,3,13,0.1127,1.6044,1.5527,2.2327,20.248,5.5175,584.087
M17,GEN,3,14,0.1109,-1.8826,0.6051,1.9775,19.13,5.5175,652.273
M17,GEN,3,15,0.1036,0.8644,-2.1146,2.2845,25.9423,5.5175,708.857
M17,GEN,3,16,0.0821,-0.5614,-0.9054,1.0653,29.2826,5.5175,626.625
M17,GEN,3,17,0.1312,0.7592,3.9949,4.0664,31.4015,5.5175,791.423
M17,GEN,4,1,0.1239,0.1735,0.1133,0.2072,2.9944,7.787,177.04
M17,GEN,4,2,0.2419,-1.3737,-1.3884,1.9532,12.944,7.787,452.612
M17,GEN,4,3,0.1549,1.6583,3.2989,3.6922,24.0559,7.787,370.032
M17,GEN,4,4,0.1189,-1.3559,-1.8243,2.273,21.1547,7.787,478.609
M17,GEN,4,5,0.0816,0.6338,1.426,1.5605,18.2812,7.787,425.412
M17,GEN,4,6,0.1081,-1.0052,-1.3721,1.7009,16.7407,7.787,501.429
M17,GEN,4,7,0.0823,0.4526,0.7396,0.8671,10.6371,7.787,404.647
M17,GEN,4,8,0.0852,-0.4946,-0.1726,0.5238,10.1696,7.787,411.588
M17,GEN,4,9,0.1506,1.6198,1.8506,2.4594,16.9523,7.787,562.933
M17,GEN,4,10,0.0982,-1.1128,-0.119,1.1191,11.6753,7.787,559.15
M17,GEN,4,11,0.1233,1.797,1.5694,2.3859,20.2106,7.787,587.125
M17,GEN,4,12,0.1122,-2.0597,0.2288,2.0723,20.5136,7.787,621.652
M17,GEN,4,13,0.086,0.7685,-2.2457,2.3735,33.4626,7.787,605.941
M17,GEN,4,14,0.0727,-0.4458,-2.8208,2.8558,40.2894,7.787,502.286
M17,GEN,4,15,0.0804,0.5132,4.8341,4.8612,59.1188,7.787,597
M17,GEN,5,1,0.0768,0.0581,-0.1404,0.1519,2.2572,9.7184,306.125
M17,GEN,5,2,0.2905,-1.4116,-1.094,1.7858,12.3833,9.7184,384.086
M17,GEN,5,3,0.1415,1.904,3.2588,3.7743,27.9879,9.7184,383.571
M17,GEN,5,4,0.1086,-1.4964,-1.7858,2.3299,21.8651,9.7184,412.273
M17,GEN,5,5,0.0849,0.828,0.984,1.286,15.7917,9.7184,360.471
M17,GEN,5,6,0.0956,-0.8602,-0.6607,1.0847,16.8386,9.7184,445.053
M17,GEN,5,7,0.1061,0.5019,1.1945,1.2956,15.2187,9.7184,517.714
M17,GEN,5,8,0.0828,-0.6346,0.0841,0.6402,15.6351,9.7184,458.529
M17,GEN,5,9,0.1141,1.4451,1.1968,1.8763,20.41,9.7184,524.435
M17,GEN,5,10,0.0899,-0.8418,0.1506,0.8552,14.5323,9.7184,550.556
M17,GEN,5,11,0.105,1.3344,1.1447,1.7581,17.4539,9.7184,698.333
M17,GEN,5,12,0.1185,-1.7088,0.4865,1.7767,19.1513,9.7184,631.478
M17,GEN,5,13,0.0758,0.1532,-2.6407,2.6451,34.4721,9.7184,592.6
M17,GEN,6,1,0.079,0.1393,-0.18,0.2276,4.1769,7.2951,297.563
M17,GEN,6,2,0.2748,-1.5291,-1.5172,2.1541,13.6756,7.2951,382.891
M17,GEN,6,3,0.1744,1.7402,4.165,4.5139,25.8548,7.2951,392.057
M17,GEN,6,4,0.1182,-1.3278,-2.0021,2.4024,20.2755,7.2951,432
M17,GEN,6,5,0.08,0.5954,1.3787,1.5018,18.8323,7.2951,416.563
M17,GEN,6,6,0.0984,-0.9646,-1.8309,2.0695,22.1771,7.2951,403.211
M17,GEN,6,7,0.0873,0.8416,1.5378,1.7531,20.4548,7.2951,311.444
M17,GEN,6,8,0.0871,-0.5999,0.4428,0.7457,9.6768,7.2951,277.824
M17,GEN,6,9,0.1072,0.833,0.7607,1.1281,11.1958,7.2951,443.409
M17,GEN,6,10,0.0717,-0.3421,0.0074,0.3421,7.3759,7.2951,336.143
M17,GEN,6,11,0.1212,1.3947,1.1686,1.8196,15.7307,7.2951,480.208
M17,GEN,6,12,0.1166,-1.8836,-0.1229,1.8876,16.1588,7.2951,506.583
M17,GEN,6,13,0.079,0.6862,-0.1478,0.702,11.3188,7.2951,712.867
M17,GEN,6,14,0.0965,-0.5465,-2.4534,2.5135,24.7713,7.2951,493.3
M17,GEN,6,15,0.186,1.2414,3.1397,3.3762,27.8754,7.2951,534.892
M17,GEN,6,16,0.087,-0.8243,-0.8086,1.1547,27.23,7.2951,646.882
M17,GEN,6,17,0.0796,0.3906,2.167,2.2019,27.5715,7.2951,716.688
M17,GEN,7,1,0.1363,0.143,0.0743,0.1612,2.1582,13.4245,207.429
M17,GEN,7,2,0.2844,-1.1914,-1.3262,1.7827,11.6017,13.4245,266.316
M17,GEN,7,3,0.1592,1.6535,3.0164,3.4399,22.6115,13.4245,221.129
M17,GEN,7,4,0.1135,-1.3344,-1.3861,1.924,19.0908,13.4245,331.391
M17,GEN,7,5,0.0808,0.5689,1.1589,1.291,16.2698,13.4245,158.125
M17,GEN,7,6,0.2715,-1.1432,-0.8737,1.4389,11.4372,13.4245,374.673
M17,GEN,7,7,0.1668,0.9731,1.7122,1.9694,14.0602,13.4245,401.576
M17,GEN,7,8,0.0507,-0.1023,0.5337,0.5435,11.4946,13.4245,434.8
M17,GEN,7,9,0.1271,1.3262,0.9834,1.651,14.6594,13.4245,392.192
M17,GEN,7,10,0.1105,-1.9551,-0.0708,1.9564,18.9214,13.4245,435.364
M17,GEN,7,11,0.1149,1.9237,1.1995,2.267,20.5895,13.4245,431.609
M17,GEN,7,12,0.1138,-1.7848,-0.5617,1.8711,19.0722,13.4245,474.545
M17,GEN,7,13,0.1761,0.6054,-1.8893,1.984,33.9345,13.4245,408.556
M17,GEN,7,14,0.0735,-0.2346,3.2445,3.253,44.8245,13.4245,558.286
M17,GEN,8,1,0.0828,0.115,-0.0212,0.117,2.1862,5.1337,357.059
M17,GEN,8,2,0.1097,-0.5105,-0.807,0.9549,11.2944,5.1337,373.182
M17,GEN,8,3,0.0543,0.0863,0.4773,0.4851,8.422,5.1337,196.364
M17,GEN,8,4,0.1354,-0.7615,-0.8911,1.1722,13.7894,5.1337,358.704
M17,GEN,8,5,0.1545,1.5788,3.1912,3.5604,23.592,5.1337,217.613
M17,GEN,8,6,0.1203,-1.5001,-1.7341,2.2929,20.4381,5.1337,406.833
M17,GEN,8,7,0.0857,0.6731,1.4168,1.5686,18.3837,5.1337,301.118
M17,GEN,8,8,0.1034,-0.9342,-1.2652,1.5728,15.1747,5.1337,466.095
M17,GEN,8,9,0.0885,0.8665,1.2574,1.527,18.3267,5.1337,293.353
M17,GEN,8,10,0.0856,-0.8918,-0.01,0.8919,11.2864,5.1337,412.556
M17,GEN,8,11,0.0955,1.089,0.9841,1.4678,15.5115,5.1337,381.053
M17,GEN,8,12,0.0795,-0.5919,0.2603,0.6466,9.3559,5.1337,362.75
M17,GEN,8,13,0.1231,1.6383,1.3953,2.152,18.2365,5.1337,381.292
M17,GEN,8,14,0.1196,-2.2974,0.1765,2.3042,20.3273,5.1337,525.958
M17,GEN,8,15,0.0885,0.8891,-2.9655,3.0959,36.751,5.1337,437.889
M17,GEN,8,16,0.0598,-0.3486,-2.2041,2.2315,36.1945,5.1337,444.667
M17,GEN,8,17,0.1138,0.6416,5.399,5.437,49.0955,5.1337,518.364
M17,GEN,9,1,0.0846,0.1444,-0.0397,0.1497,2.6432,7.1418,435.118
M17,GEN,9,2,0.2853,-1.174,-1.1696,1.6572,10.7846,7.1418,462.877
M17,GEN,9,3,0.1509,1.4587,3.0232,3.3567,21.8514,7.1418,445.742
M17,GEN,9,4,0.1205,-1.2654,-1.4002,1.8872,17.7987,7.1418,530.333
M17,GEN,9,5,0.0784,0.4217,1.1877,1.2603,16.5939,7.1418,436
M17,GEN,9,6,0.0979,-0.614,-0.7712,0.9858,13.7774,7.1418,526.45
M17,GEN,9,7,0.0526,0.1077,1.0111,1.0168,18.03,7.1418,482.182
M17,GEN,9,8,0.1068,-0.6427,-0.8804,1.0901,12.1527,7.1418,508
M17,GEN,9,9,0.0988,0.6363,0.9473,1.1412,12.8029,7.1418,433.75
M17,GEN,9,10,0.0701,-0.1808,0.1184,0.2162,7.1352,7.1418,463.857
M17,GEN,9,11,0.137,0.9293,0.815,1.236,11.4438,7.1418,399.148
M17,GEN,9,12,0.0897,-0.6772,0.4095,0.7914,9.2137,7.1418,387.389
M17,GEN,9,13,0.1221,1.5751,0.585,1.6802,14.5375,7.1418,478.708
M17,GEN,9,14,0.1082,-1.7549,0.1382,1.7603,16.677,7.1418,505.773
M17,GEN,9,15,0.1051,1.8897,0.8705,2.0806,20.0362,7.1418,462.286
M17,GEN,9,16,0.1124,-2.1407,-0.429,2.1833,19.525,7.1418,459.913
M17,GEN,9,17,0.0874,0.6131,-2.9206,2.9842,36.0996,7.1418,497.529
M17,GEN,9,18,0.0458,-0.0753,-0.1875,0.202,18.3028,7.1418,239.556
M17,GEN,9,19,0.0964,0.3345,5.1112,5.1221,53.5306,7.1418,570.684
M17,GEN,10,1,0.2795,-1.2185,-1.6397,2.0429,9.289,9.9964,415.732
M17,GEN,10,2,0.1509,1.6287,3.0981,3.5001,23.6822,9.9964,314.1
M17,GEN,10,3,0.1093,-1.1877,-1.249,1.7236,19.2867,9.9964,421.545
M17,GEN,10,4,0.0756,0.4354,1.1231,1.2045,16.2343,9.9964,374.6
M17,GEN,10,5,0.1058,-0.6939,-0.6778,0.97,14.8785,9.9964,442.81
M17,GEN,10,6,0.0352,0.0369,0.7527,0.7536,21.1679,9.9964,373.571
M17,GEN,10,7,0.1152,-0.6496,-0.9896,1.1838,12.6812,9.9964,489.696
M17,GEN,10,8,0.0933,0.6247,1.4554,1.5838,17.1585,9.9964,367.579
M17,GEN,10,9,0.0954,-0.4035,0.4681,0.6179,7.8345,9.9964,416.579
M17,GEN,10,10,0.2979,2.151,0.794,2.2929,12.1554,9.9964,448.583
M17,GEN,10,11,0.1418,-2.0533,1.0587,2.3102,22.4429,9.9964,523.036
M17,GEN,10,12,0.1131,1.4196,0.7636,1.6119,23.3696,9.9964,567.043
M17,GEN,10,13,0.1166,-1.6001,-2.297,2.7994,32.2723,9.9964,545.826
M17,GEN,10,14,0.1227,1.3636,-2.159,2.5535,30.6502,9.9964,206.833
M18,DNM,1,1,0.0838,-0.0556,0.0163,0.0579,0.7454,11.3549,150
M18,DNM,1,2,0.1453,0.7133,0.2159,0.7453,5.573,11.3549,397.621
M18,DNM,1,3,0.1816,-1.5312,-0.5047,1.6122,9.7171,11.3549,443.919
M18,DNM,1,4,0.1519,0.9807,0.5134,1.1069,9.661,11.3549,362.867
M18,DNM,1,5,0.0477,-0.0291,0.3676,0.3687,7.3389,11.3549,375.5
M18,DNM,1,6,0.1598,0.4074,0.4763,0.6268,5.2906,11.3549,400.219
M18,DNM,1,7,0.1443,-0.582,-0.3691,0.6892,5.6976,11.3549,496.321
M18,DNM,1,8,0.1022,0.2618,0.4747,0.5421,5.222,11.3549,493
M18,DNM,1,9,0.097,-0.122,0.2014,0.2355,2.5954,11.3549,546.895
M18,DNM,1,10,0.2543,0.6147,1.0514,1.2179,6.2386,11.3549,352.804
M18,DNM,1,11,0.1595,-0.2624,-0.1233,0.29,6.5293,11.3549,0
M18,DNM,1,12,0.2199,0.4471,0.1451,0.4701,4.0357,11.3549,131.477
M18,DNM,1,13,0.1652,-0.9952,-0.4143,1.078,10.6402,11.3549,595.394
M18,DNM,1,14,0.1891,0.5615,0.6899,0.8895,5.6016,11.3549,585.868
M18,DNM,1,15,0.1429,-0.5784,-0.4785,0.7507,6.106,11.3549,597
M18,DNM,1,16,0.1113,0.2708,0.617,0.6738,5.9351,11.3549,571.348
M18,DNM,1,17,0.0956,-0.1358,0.2201,0.2586,2.9805,11.3549,614.842
M18,DNM,1,18,0.1037,0.1859,0.9982,1.0153,9.9252,11.3549,687.3
M18,DNM,2,1,0.1349,0.7029,0.2082,0.7331,6.1602,23.2768,429.259
M18,DNM,2,2,0.155,-1.3409,-0.48,1.4242,10.6414,23.2768,410.839
M18,DNM,2,3,0.344,1.1242,1.3856,1.7843,7.9586,23.2768,414.623
M18,DNM,2,4,0.1369,-0.4772,-0.3115,0.5698,5.8172,23.2768,516.333
M18,DNM,2,5,0.1039,0.174,0.4999,0.5293,5.0208,23.2768,483.429
M18,DNM,2,6,0.09,-0.0787,0.204,0.2187,2.4838,23.2768,488.722
M18,DNM,2,7,0.162,0.3919,0.5965,0.7138,4.5413,23.2768,546.125
M18,DNM,2,8,0.1646,-0.5162,-0.0066,0.5163,3.3201,23.2768,615
M18,DNM,2,9,0.5382,1.0102,0.7115,1.2356,3.4544,23.2768,104.556
M18,DNM,2,10,0.1486,-0.9863,-0.5838,1.1461,11.3261,23.2768,593.345
M18,DNM,2,11,0.1066,0.2498,0.6049,0.6545,5.9374,23.2768,588.045
M18,DNM,2,12,0.1589,-0.0675,1.5368,1.5383,9.7947,23.2768,650.774
M18,DNM,3,1,0.1483,0.7832,0.1237,0.7929,5.8186,57.0387,384.367
M18,DNM,3,2,0.1764,-1.3493,-0.4621,1.4262,9.2376,57.0387,427.6
M18,DNM,3,3,0.3469,1.1295,1.3819,1.7848,6.6224,57.0387,431.623
M18,DNM,3,4,0.14,-0.4545,-0.3444,0.5703,4.821,57.0387,507.786
M18,DNM,3,5,0.3254,0.2563,0.7865,0.8272,2.5776,57.0387,451.631
